Method,Time,Layers,Alpha,Tolerance,TSS Mean,TSS Std,HSS Mean,HSS Std
only_cme,96,108,1e-07,1e-07,0.1827,0.1961,0.1924,0.2081
only_cme,96,108,1e-07,1e-06,0.1827,0.1961,0.1924,0.2081
only_cme,96,108,1e-07,1e-05,0.1827,0.1961,0.1924,0.2081
only_cme,96,108,1e-07,0.0001,0.1827,0.1961,0.1924,0.2081
only_cme,96,108,1e-07,0.001,0.033,0.0933,0.0476,0.1287
only_cme,96,108,1e-06,1e-07,0.1572,0.2085,0.1644,0.2213
only_cme,96,108,1e-06,1e-06,0.1572,0.2085,0.1644,0.2213
only_cme,96,108,1e-06,1e-05,0.1572,0.2085,0.1644,0.2213
only_cme,96,108,1e-06,0.0001,0.1572,0.2085,0.1644,0.2213
only_cme,96,108,1e-06,0.001,0.033,0.0933,0.0476,0.1287
only_cme,96,108,1e-05,1e-07,0.1693,0.214,0.1765,0.2297
only_cme,96,108,1e-05,1e-06,0.1693,0.214,0.1765,0.2297
only_cme,96,108,1e-05,1e-05,0.1693,0.214,0.1765,0.2297
only_cme,96,108,1e-05,0.0001,0.1693,0.214,0.1765,0.2297
only_cme,96,108,1e-05,0.001,0.033,0.0933,0.0476,0.1287
only_cme,96,108,0.0001,1e-07,0.1472,0.1974,0.1557,0.2129
only_cme,96,108,0.0001,1e-06,0.1472,0.1974,0.1557,0.2129
only_cme,96,108,0.0001,1e-05,0.1472,0.1974,0.1557,0.2129
only_cme,96,108,0.0001,0.0001,0.1472,0.1974,0.1557,0.2129
only_cme,96,108,0.0001,0.001,0.033,0.0933,0.0476,0.1287
only_cme,96,108,0.001,1e-07,0.1514,0.2188,0.1574,0.2346
only_cme,96,108,0.001,1e-06,0.1514,0.2188,0.1574,0.2346
only_cme,96,108,0.001,1e-05,0.1514,0.2188,0.1574,0.2346
only_cme,96,108,0.001,0.0001,0.1514,0.2188,0.1574,0.2346
only_cme,96,108,0.001,0.001,0.033,0.0933,0.0476,0.1287
only_flares,108,18,1e-07,1e-07,0.2192,0.165,0.2198,0.1656
only_flares,108,18,1e-07,1e-06,0.2192,0.165,0.2198,0.1656
only_flares,108,18,1e-07,1e-05,0.2192,0.165,0.2198,0.1656
only_flares,108,18,1e-07,0.0001,0.2192,0.165,0.2198,0.1656
only_flares,108,18,1e-07,0.001,0.1613,0.1546,0.1613,0.1549
only_flares,108,18,1e-06,1e-07,0.2192,0.165,0.2198,0.1656
only_flares,108,18,1e-06,1e-06,0.2192,0.165,0.2198,0.1656
only_flares,108,18,1e-06,1e-05,0.2192,0.165,0.2198,0.1656
only_flares,108,18,1e-06,0.0001,0.2192,0.165,0.2198,0.1656
only_flares,108,18,1e-06,0.001,0.1613,0.1546,0.1613,0.1549
only_flares,108,18,1e-05,1e-07,0.2137,0.1667,0.2142,0.1674
only_flares,108,18,1e-05,1e-06,0.2137,0.1667,0.2142,0.1674
only_flares,108,18,1e-05,1e-05,0.2137,0.1667,0.2142,0.1674
only_flares,108,18,1e-05,0.0001,0.2137,0.1667,0.2142,0.1674
only_flares,108,18,1e-05,0.001,0.1613,0.1546,0.1613,0.1549
only_flares,108,18,0.0001,1e-07,0.2137,0.1667,0.2142,0.1674
only_flares,108,18,0.0001,1e-06,0.2137,0.1667,0.2142,0.1674
only_flares,108,18,0.0001,1e-05,0.2137,0.1667,0.2142,0.1674
only_flares,108,18,0.0001,0.0001,0.2137,0.1667,0.2142,0.1674
only_flares,108,18,0.0001,0.001,0.1613,0.1546,0.1613,0.1549
only_flares,108,18,0.001,1e-07,0.2137,0.1635,0.2143,0.1642
only_flares,108,18,0.001,1e-06,0.2137,0.1635,0.2143,0.1642
only_flares,108,18,0.001,1e-05,0.2137,0.1635,0.2143,0.1642
only_flares,108,18,0.001,0.0001,0.2137,0.1635,0.2143,0.1642
only_flares,108,18,0.001,0.001,0.1613,0.1546,0.1613,0.1549
only_flares,108,36,1e-07,1e-07,0.2414,0.1961,0.242,0.1962
only_flares,108,36,1e-07,1e-06,0.2414,0.1961,0.242,0.1962
only_flares,108,36,1e-07,1e-05,0.2414,0.1961,0.242,0.1962
only_flares,108,36,1e-07,0.0001,0.2414,0.1961,0.242,0.1962
only_flares,108,36,1e-07,0.001,0.1404,0.128,0.1405,0.1283
only_flares,108,36,1e-06,1e-07,0.2411,0.1935,0.2417,0.1936
only_flares,108,36,1e-06,1e-06,0.2411,0.1935,0.2417,0.1936
only_flares,108,36,1e-06,1e-05,0.2411,0.1935,0.2417,0.1936
only_flares,108,36,1e-06,0.0001,0.2411,0.1935,0.2417,0.1936
only_flares,108,36,1e-06,0.001,0.1404,0.128,0.1405,0.1283
only_flares,108,36,1e-05,1e-07,0.2303,0.1901,0.2307,0.1899
only_flares,108,36,1e-05,1e-06,0.2303,0.1901,0.2307,0.1899
only_flares,108,36,1e-05,1e-05,0.2303,0.1901,0.2307,0.1899
only_flares,108,36,1e-05,0.0001,0.2303,0.1901,0.2307,0.1899
only_flares,108,36,1e-05,0.001,0.1404,0.128,0.1405,0.1283
only_flares,108,36,0.0001,1e-07,0.2361,0.1933,0.2366,0.1931
only_flares,108,36,0.0001,1e-06,0.2361,0.1933,0.2366,0.1931
only_flares,108,36,0.0001,1e-05,0.2361,0.1933,0.2366,0.1931
only_flares,108,36,0.0001,0.0001,0.2361,0.1933,0.2366,0.1931
only_flares,108,36,0.0001,0.001,0.1404,0.128,0.1405,0.1283
only_flares,108,36,0.001,1e-07,0.2303,0.1915,0.2308,0.1915
only_flares,108,36,0.001,1e-06,0.2303,0.1915,0.2308,0.1915
only_flares,108,36,0.001,1e-05,0.2303,0.1915,0.2308,0.1915
only_flares,108,36,0.001,0.0001,0.2303,0.1915,0.2308,0.1915
only_flares,108,36,0.001,0.001,0.1404,0.128,0.1405,0.1283
only_flares,108,54,1e-07,1e-07,0.2529,0.2302,0.2533,0.2305
only_flares,108,54,1e-07,1e-06,0.2529,0.2302,0.2533,0.2305
only_flares,108,54,1e-07,1e-05,0.2529,0.2302,0.2533,0.2305
only_flares,108,54,1e-07,0.0001,0.2529,0.2302,0.2533,0.2305
only_flares,108,54,1e-07,0.001,0.1954,0.1195,0.1958,0.1208
only_flares,108,54,1e-06,1e-07,0.247,0.2263,0.2474,0.2267
only_flares,108,54,1e-06,1e-06,0.247,0.2263,0.2474,0.2267
only_flares,108,54,1e-06,1e-05,0.247,0.2263,0.2474,0.2267
only_flares,108,54,1e-06,0.0001,0.247,0.2263,0.2474,0.2267
only_flares,108,54,1e-06,0.001,0.1954,0.1195,0.1958,0.1208
only_flares,108,54,1e-05,1e-07,0.2529,0.2319,0.2532,0.232
only_flares,108,54,1e-05,1e-06,0.2529,0.2319,0.2532,0.232
only_flares,108,54,1e-05,1e-05,0.2529,0.2319,0.2532,0.232
only_flares,108,54,1e-05,0.0001,0.2529,0.2319,0.2532,0.232
only_flares,108,54,1e-05,0.001,0.1954,0.1195,0.1958,0.1208
only_flares,108,54,0.0001,1e-07,0.2525,0.2315,0.253,0.2319
only_flares,108,54,0.0001,1e-06,0.2525,0.2315,0.253,0.2319
only_flares,108,54,0.0001,1e-05,0.2525,0.2315,0.253,0.2319
only_flares,108,54,0.0001,0.0001,0.2525,0.2315,0.253,0.2319
only_flares,108,54,0.0001,0.001,0.1954,0.1195,0.1958,0.1208
only_flares,108,54,0.001,1e-07,0.2414,0.2139,0.242,0.2144
only_flares,108,54,0.001,1e-06,0.2414,0.2139,0.242,0.2144
only_flares,108,54,0.001,1e-05,0.2414,0.2139,0.242,0.2144
only_flares,108,54,0.001,0.0001,0.2414,0.2139,0.242,0.2144
only_flares,108,54,0.001,0.001,0.1954,0.1195,0.1958,0.1208
only_flares,108,72,1e-07,1e-07,0.2245,0.2125,0.2252,0.2131
only_flares,108,72,1e-07,1e-06,0.2245,0.2125,0.2252,0.2131
only_flares,108,72,1e-07,1e-05,0.2245,0.2125,0.2252,0.2131
only_flares,108,72,1e-07,0.0001,0.2245,0.2125,0.2252,0.2131
only_flares,108,72,1e-07,0.001,0.1833,0.12,0.184,0.1216
only_flares,108,72,1e-06,1e-07,0.2304,0.2031,0.231,0.2038
only_flares,108,72,1e-06,1e-06,0.2304,0.2031,0.231,0.2038
only_flares,108,72,1e-06,1e-05,0.2304,0.2031,0.231,0.2038
only_flares,108,72,1e-06,0.0001,0.2304,0.2031,0.231,0.2038
only_flares,108,72,1e-06,0.001,0.1833,0.12,0.184,0.1216
only_flares,108,72,1e-05,1e-07,0.213,0.1999,0.214,0.201
only_flares,108,72,1e-05,1e-06,0.213,0.1999,0.214,0.201
only_flares,108,72,1e-05,1e-05,0.213,0.1999,0.214,0.201
only_flares,108,72,1e-05,0.0001,0.213,0.1999,0.214,0.201
only_flares,108,72,1e-05,0.001,0.1833,0.12,0.184,0.1216
only_flares,108,72,0.0001,1e-07,0.2245,0.2013,0.2252,0.2021
only_flares,108,72,0.0001,1e-06,0.2245,0.2013,0.2252,0.2021
only_flares,108,72,0.0001,1e-05,0.2245,0.2013,0.2252,0.2021
only_flares,108,72,0.0001,0.0001,0.2245,0.2013,0.2252,0.2021
only_flares,108,72,0.0001,0.001,0.1833,0.12,0.184,0.1216
only_flares,108,72,0.001,1e-07,0.213,0.1991,0.2138,0.2001
only_flares,108,72,0.001,1e-06,0.213,0.1991,0.2138,0.2001
only_flares,108,72,0.001,1e-05,0.213,0.1991,0.2138,0.2001
only_flares,108,72,0.001,0.0001,0.213,0.1991,0.2138,0.2001
only_flares,108,72,0.001,0.001,0.1833,0.12,0.184,0.1216
only_flares,108,90,1e-07,1e-07,0.2529,0.1946,0.2538,0.1959
only_flares,108,90,1e-07,1e-06,0.2529,0.1946,0.2538,0.1959
only_flares,108,90,1e-07,1e-05,0.2529,0.1946,0.2538,0.1959
only_flares,108,90,1e-07,0.0001,0.2529,0.1946,0.2538,0.1959
only_flares,108,90,1e-07,0.001,0.1675,0.1443,0.1677,0.1444
only_flares,108,90,1e-06,1e-07,0.247,0.1923,0.2479,0.1937
only_flares,108,90,1e-06,1e-06,0.247,0.1923,0.2479,0.1937
only_flares,108,90,1e-06,1e-05,0.247,0.1923,0.2479,0.1937
only_flares,108,90,1e-06,0.0001,0.247,0.1923,0.2479,0.1937
only_flares,108,90,1e-06,0.001,0.1675,0.1443,0.1677,0.1444
only_flares,108,90,1e-05,1e-07,0.247,0.1993,0.2479,0.2006
only_flares,108,90,1e-05,1e-06,0.247,0.1993,0.2479,0.2006
only_flares,108,90,1e-05,1e-05,0.247,0.1993,0.2479,0.2006
only_flares,108,90,1e-05,0.0001,0.247,0.1993,0.2479,0.2006
only_flares,108,90,1e-05,0.001,0.1675,0.1443,0.1677,0.1444
only_flares,108,90,0.0001,1e-07,0.2529,0.195,0.2538,0.1964
only_flares,108,90,0.0001,1e-06,0.2529,0.195,0.2538,0.1964
only_flares,108,90,0.0001,1e-05,0.2529,0.195,0.2538,0.1964
only_flares,108,90,0.0001,0.0001,0.2529,0.195,0.2538,0.1964
only_flares,108,90,0.0001,0.001,0.1793,0.1414,0.1795,0.1415
only_flares,108,90,0.001,1e-07,0.2585,0.2028,0.2592,0.2042
only_flares,108,90,0.001,1e-06,0.2585,0.2028,0.2592,0.2042
only_flares,108,90,0.001,1e-05,0.2585,0.2028,0.2592,0.2042
only_flares,108,90,0.001,0.0001,0.2585,0.2028,0.2592,0.2042
only_flares,108,90,0.001,0.001,0.1564,0.1523,0.1566,0.1524
only_flares,108,108,1e-07,1e-07,0.2591,0.1874,0.2599,0.1885
only_flares,108,108,1e-07,1e-06,0.2591,0.1874,0.2599,0.1885
only_flares,108,108,1e-07,1e-05,0.2591,0.1874,0.2599,0.1885
only_flares,108,108,1e-07,0.0001,0.2591,0.1874,0.2599,0.1885
only_flares,108,108,1e-07,0.001,0.1852,0.1293,0.1853,0.1294
only_flares,108,108,1e-06,1e-07,0.2588,0.1966,0.2597,0.1975
only_flares,108,108,1e-06,1e-06,0.2588,0.1966,0.2597,0.1975
only_flares,108,108,1e-06,1e-05,0.2588,0.1966,0.2597,0.1975
only_flares,108,108,1e-06,0.0001,0.2588,0.1966,0.2597,0.1975
only_flares,108,108,1e-06,0.001,0.1852,0.1293,0.1853,0.1294
only_flares,108,108,1e-05,1e-07,0.2643,0.1869,0.2653,0.188
only_flares,108,108,1e-05,1e-06,0.2643,0.1869,0.2653,0.188
only_flares,108,108,1e-05,1e-05,0.2643,0.1869,0.2653,0.188
only_flares,108,108,1e-05,0.0001,0.2643,0.1869,0.2653,0.188
only_flares,108,108,1e-05,0.001,0.1852,0.1293,0.1853,0.1294
only_flares,108,108,0.0001,1e-07,0.2702,0.1909,0.2711,0.1919
only_flares,108,108,0.0001,1e-06,0.2702,0.1909,0.2711,0.1919
only_flares,108,108,0.0001,1e-05,0.2702,0.1909,0.2711,0.1919
only_flares,108,108,0.0001,0.0001,0.2702,0.1909,0.2711,0.1919
only_flares,108,108,0.0001,0.001,0.1852,0.1293,0.1853,0.1294
only_flares,108,108,0.001,1e-07,0.2421,0.1963,0.2429,0.1973
only_flares,108,108,0.001,1e-06,0.2421,0.1963,0.2429,0.1973
only_flares,108,108,0.001,1e-05,0.2421,0.1963,0.2429,0.1973
only_flares,108,108,0.001,0.0001,0.2421,0.1963,0.2429,0.1973
only_flares,108,108,0.001,0.001,0.1848,0.1388,0.1851,0.1389
flare_linked,108,18,1e-07,1e-07,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-07,1e-06,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-07,1e-05,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-07,0.0001,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-07,0.001,0.0,0.0,0.0,0.0
flare_linked,108,18,1e-06,1e-07,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-06,1e-06,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-06,1e-05,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-06,0.0001,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-06,0.001,0.0,0.0,0.0,0.0
flare_linked,108,18,1e-05,1e-07,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-05,1e-06,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-05,1e-05,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-05,0.0001,0.1661,0.1731,0.1893,0.1882
flare_linked,108,18,1e-05,0.001,0.0,0.0,0.0,0.0
flare_linked,108,18,0.0001,1e-07,0.1584,0.1803,0.18,0.1973
flare_linked,108,18,0.0001,1e-06,0.1584,0.1803,0.18,0.1973
flare_linked,108,18,0.0001,1e-05,0.1584,0.1803,0.18,0.1973
flare_linked,108,18,0.0001,0.0001,0.1584,0.1803,0.18,0.1973
flare_linked,108,18,0.0001,0.001,0.0,0.0,0.0,0.0
flare_linked,108,18,0.001,1e-07,0.162,0.1877,0.1852,0.2082
flare_linked,108,18,0.001,1e-06,0.162,0.1877,0.1852,0.2082
flare_linked,108,18,0.001,1e-05,0.162,0.1877,0.1852,0.2082
flare_linked,108,18,0.001,0.0001,0.162,0.1877,0.1852,0.2082
flare_linked,108,18,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,108,36,1e-07,1e-07,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-07,1e-06,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-07,1e-05,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-07,0.0001,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-07,0.001,0.0372,0.0896,0.0477,0.1205
flare_linked,108,36,1e-06,1e-07,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-06,1e-06,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-06,1e-05,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-06,0.0001,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-06,0.001,0.0372,0.0896,0.0477,0.1205
flare_linked,108,36,1e-05,1e-07,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-05,1e-06,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-05,1e-05,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-05,0.0001,0.1215,0.1545,0.1448,0.1697
flare_linked,108,36,1e-05,0.001,0.0372,0.0896,0.0477,0.1205
flare_linked,108,36,0.0001,1e-07,0.1289,0.1552,0.152,0.1712
flare_linked,108,36,0.0001,1e-06,0.1289,0.1552,0.152,0.1712
flare_linked,108,36,0.0001,1e-05,0.1289,0.1552,0.152,0.1712
flare_linked,108,36,0.0001,0.0001,0.1289,0.1552,0.152,0.1712
flare_linked,108,36,0.0001,0.001,0.0372,0.0896,0.0477,0.1205
flare_linked,108,36,0.001,1e-07,0.1289,0.1552,0.152,0.1712
flare_linked,108,36,0.001,1e-06,0.1289,0.1552,0.152,0.1712
flare_linked,108,36,0.001,1e-05,0.1289,0.1552,0.152,0.1712
flare_linked,108,36,0.001,0.0001,0.1289,0.1552,0.152,0.1712
flare_linked,108,36,0.001,0.001,0.0372,0.0896,0.0477,0.1205
flare_linked,108,54,1e-07,1e-07,0.1196,0.1449,0.1334,0.1519
flare_linked,108,54,1e-07,1e-06,0.1196,0.1449,0.1334,0.1519
flare_linked,108,54,1e-07,1e-05,0.1196,0.1449,0.1334,0.1519
flare_linked,108,54,1e-07,0.0001,0.1196,0.1449,0.1334,0.1519
flare_linked,108,54,1e-07,0.001,-0.0037,0.0111,-0.0054,0.0161
flare_linked,108,54,1e-06,1e-07,0.1196,0.1449,0.1334,0.1519
flare_linked,108,54,1e-06,1e-06,0.1196,0.1449,0.1334,0.1519
flare_linked,108,54,1e-06,1e-05,0.1196,0.1449,0.1334,0.1519
flare_linked,108,54,1e-06,0.0001,0.1196,0.1449,0.1334,0.1519
flare_linked,108,54,1e-06,0.001,-0.0037,0.0111,-0.0054,0.0161
flare_linked,108,54,1e-05,1e-07,0.1307,0.1508,0.1457,0.16
flare_linked,108,54,1e-05,1e-06,0.1307,0.1508,0.1457,0.16
flare_linked,108,54,1e-05,1e-05,0.1307,0.1508,0.1457,0.16
flare_linked,108,54,1e-05,0.0001,0.1307,0.1508,0.1457,0.16
flare_linked,108,54,1e-05,0.001,-0.0037,0.0111,-0.0054,0.0161
flare_linked,108,54,0.0001,1e-07,0.1344,0.1565,0.1512,0.1677
flare_linked,108,54,0.0001,1e-06,0.1344,0.1565,0.1512,0.1677
flare_linked,108,54,0.0001,1e-05,0.1344,0.1565,0.1512,0.1677
flare_linked,108,54,0.0001,0.0001,0.1344,0.1565,0.1512,0.1677
flare_linked,108,54,0.0001,0.001,-0.0037,0.0111,-0.0054,0.0161
flare_linked,108,54,0.001,1e-07,0.1156,0.1556,0.1304,0.1657
flare_linked,108,54,0.001,1e-06,0.1156,0.1556,0.1304,0.1657
flare_linked,108,54,0.001,1e-05,0.1156,0.1556,0.1304,0.1657
flare_linked,108,54,0.001,0.0001,0.1156,0.1556,0.1304,0.1657
flare_linked,108,54,0.001,0.001,-0.0037,0.0111,-0.0054,0.0161
flare_linked,108,72,1e-07,1e-07,0.0822,0.1077,0.092,0.1108
flare_linked,108,72,1e-07,1e-06,0.0822,0.1077,0.092,0.1108
flare_linked,108,72,1e-07,1e-05,0.0822,0.1077,0.092,0.1108
flare_linked,108,72,1e-07,0.0001,0.0822,0.1077,0.092,0.1108
flare_linked,108,72,1e-07,0.001,0.0162,0.053,0.0231,0.0758
flare_linked,108,72,1e-06,1e-07,0.0785,0.1047,0.0874,0.1071
flare_linked,108,72,1e-06,1e-06,0.0785,0.1047,0.0874,0.1071
flare_linked,108,72,1e-06,1e-05,0.0785,0.1047,0.0874,0.1071
flare_linked,108,72,1e-06,0.0001,0.0785,0.1047,0.0874,0.1071
flare_linked,108,72,1e-06,0.001,0.0162,0.053,0.0231,0.0758
flare_linked,108,72,1e-05,1e-07,0.0861,0.1054,0.097,0.1087
flare_linked,108,72,1e-05,1e-06,0.0861,0.1054,0.097,0.1087
flare_linked,108,72,1e-05,1e-05,0.0861,0.1054,0.097,0.1087
flare_linked,108,72,1e-05,0.0001,0.0861,0.1054,0.097,0.1087
flare_linked,108,72,1e-05,0.001,0.0162,0.053,0.0231,0.0758
flare_linked,108,72,0.0001,1e-07,0.0784,0.1064,0.0876,0.1089
flare_linked,108,72,0.0001,1e-06,0.0784,0.1064,0.0876,0.1089
flare_linked,108,72,0.0001,1e-05,0.0784,0.1064,0.0876,0.1089
flare_linked,108,72,0.0001,0.0001,0.0784,0.1064,0.0876,0.1089
flare_linked,108,72,0.0001,0.001,0.0162,0.053,0.0231,0.0758
flare_linked,108,72,0.001,1e-07,0.0784,0.1118,0.089,0.1158
flare_linked,108,72,0.001,1e-06,0.0784,0.1118,0.089,0.1158
flare_linked,108,72,0.001,1e-05,0.0784,0.1118,0.089,0.1158
flare_linked,108,72,0.001,0.0001,0.0784,0.1118,0.089,0.1158
flare_linked,108,72,0.001,0.001,0.0162,0.053,0.0231,0.0758
flare_linked,108,90,1e-07,1e-07,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,1e-07,1e-06,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,1e-07,1e-05,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,1e-07,0.0001,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,1e-07,0.001,0.0221,0.0686,0.0281,0.0901
flare_linked,108,90,1e-06,1e-07,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,1e-06,1e-06,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,1e-06,1e-05,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,1e-06,0.0001,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,1e-06,0.001,0.0221,0.0686,0.0281,0.0901
flare_linked,108,90,1e-05,1e-07,0.0785,0.1268,0.0899,0.1366
flare_linked,108,90,1e-05,1e-06,0.0785,0.1268,0.0899,0.1366
flare_linked,108,90,1e-05,1e-05,0.0785,0.1268,0.0899,0.1366
flare_linked,108,90,1e-05,0.0001,0.0785,0.1268,0.0899,0.1366
flare_linked,108,90,1e-05,0.001,0.0221,0.0686,0.0281,0.0901
flare_linked,108,90,0.0001,1e-07,0.0973,0.1212,0.1127,0.1302
flare_linked,108,90,0.0001,1e-06,0.0973,0.1212,0.1127,0.1302
flare_linked,108,90,0.0001,1e-05,0.0973,0.1212,0.1127,0.1302
flare_linked,108,90,0.0001,0.0001,0.0973,0.1212,0.1127,0.1302
flare_linked,108,90,0.0001,0.001,0.0221,0.0686,0.0281,0.0901
flare_linked,108,90,0.001,1e-07,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,0.001,1e-06,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,0.001,1e-05,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,0.001,0.0001,0.0935,0.1203,0.1074,0.1286
flare_linked,108,90,0.001,0.001,0.0221,0.0686,0.0281,0.0901
flare_linked,108,108,1e-07,1e-07,0.0936,0.1643,0.1071,0.1731
flare_linked,108,108,1e-07,1e-06,0.0936,0.1643,0.1071,0.1731
flare_linked,108,108,1e-07,1e-05,0.0936,0.1643,0.1071,0.1731
flare_linked,108,108,1e-07,0.0001,0.0936,0.1643,0.1071,0.1731
flare_linked,108,108,1e-07,0.001,0.0185,0.0476,0.0261,0.0675
flare_linked,108,108,1e-06,1e-07,0.0936,0.1643,0.1071,0.1731
flare_linked,108,108,1e-06,1e-06,0.0936,0.1643,0.1071,0.1731
flare_linked,108,108,1e-06,1e-05,0.0936,0.1643,0.1071,0.1731
flare_linked,108,108,1e-06,0.0001,0.0936,0.1643,0.1071,0.1731
flare_linked,108,108,1e-06,0.001,0.0185,0.0476,0.0261,0.0675
flare_linked,108,108,1e-05,1e-07,0.0899,0.1626,0.1025,0.1711
flare_linked,108,108,1e-05,1e-06,0.0899,0.1626,0.1025,0.1711
flare_linked,108,108,1e-05,1e-05,0.0899,0.1626,0.1025,0.1711
flare_linked,108,108,1e-05,0.0001,0.0899,0.1626,0.1025,0.1711
flare_linked,108,108,1e-05,0.001,0.0185,0.0476,0.0261,0.0675
flare_linked,108,108,0.0001,1e-07,0.0898,0.1662,0.103,0.1753
flare_linked,108,108,0.0001,1e-06,0.0898,0.1662,0.103,0.1753
flare_linked,108,108,0.0001,1e-05,0.0898,0.1662,0.103,0.1753
flare_linked,108,108,0.0001,0.0001,0.0898,0.1662,0.103,0.1753
flare_linked,108,108,0.0001,0.001,0.0185,0.0476,0.0261,0.0675
flare_linked,108,108,0.001,1e-07,0.0898,0.1662,0.103,0.1753
flare_linked,108,108,0.001,1e-06,0.0898,0.1662,0.103,0.1753
flare_linked,108,108,0.001,1e-05,0.0898,0.1662,0.103,0.1753
flare_linked,108,108,0.001,0.0001,0.0898,0.1662,0.103,0.1753
flare_linked,108,108,0.001,0.001,0.0185,0.0476,0.0261,0.0675
only_cme,108,18,1e-07,1e-07,0.0905,0.1305,0.102,0.1462
only_cme,108,18,1e-07,1e-06,0.0905,0.1305,0.102,0.1462
only_cme,108,18,1e-07,1e-05,0.0905,0.1305,0.102,0.1462
only_cme,108,18,1e-07,0.0001,0.0905,0.1305,0.102,0.1462
only_cme,108,18,1e-07,0.001,0.0384,0.0569,0.0542,0.081
only_cme,108,18,1e-06,1e-07,0.0905,0.1305,0.102,0.1462
only_cme,108,18,1e-06,1e-06,0.0905,0.1305,0.102,0.1462
only_cme,108,18,1e-06,1e-05,0.0905,0.1305,0.102,0.1462
only_cme,108,18,1e-06,0.0001,0.0905,0.1305,0.102,0.1462
only_cme,108,18,1e-06,0.001,0.0384,0.0569,0.0542,0.081
only_cme,108,18,1e-05,1e-07,0.103,0.1368,0.1146,0.1518
only_cme,108,18,1e-05,1e-06,0.103,0.1368,0.1146,0.1518
only_cme,108,18,1e-05,1e-05,0.103,0.1368,0.1146,0.1518
only_cme,108,18,1e-05,0.0001,0.103,0.1368,0.1146,0.1518
only_cme,108,18,1e-05,0.001,0.0384,0.0569,0.0542,0.081
only_cme,108,18,0.0001,1e-07,0.0905,0.1305,0.102,0.1462
only_cme,108,18,0.0001,1e-06,0.0905,0.1305,0.102,0.1462
only_cme,108,18,0.0001,1e-05,0.0905,0.1305,0.102,0.1462
only_cme,108,18,0.0001,0.0001,0.0905,0.1305,0.102,0.1462
only_cme,108,18,0.0001,0.001,0.0384,0.0569,0.0542,0.081
only_cme,108,18,0.001,1e-07,0.103,0.1368,0.1146,0.1518
only_cme,108,18,0.001,1e-06,0.103,0.1368,0.1146,0.1518
only_cme,108,18,0.001,1e-05,0.103,0.1368,0.1146,0.1518
only_cme,108,18,0.001,0.0001,0.103,0.1368,0.1146,0.1518
only_cme,108,18,0.001,0.001,0.0384,0.0569,0.0542,0.081
only_cme,108,36,1e-07,1e-07,0.0521,0.196,0.0614,0.2273
only_cme,108,36,1e-07,1e-06,0.0521,0.196,0.0614,0.2273
only_cme,108,36,1e-07,1e-05,0.0521,0.196,0.0614,0.2273
only_cme,108,36,1e-07,0.0001,0.0521,0.196,0.0614,0.2273
only_cme,108,36,1e-07,0.001,-0.0134,0.0538,-0.0179,0.0761
only_cme,108,36,1e-06,1e-07,0.0408,0.1969,0.0486,0.2246
only_cme,108,36,1e-06,1e-06,0.0408,0.1969,0.0486,0.2246
only_cme,108,36,1e-06,1e-05,0.0408,0.1969,0.0486,0.2246
only_cme,108,36,1e-06,0.0001,0.0408,0.1969,0.0486,0.2246
only_cme,108,36,1e-06,0.001,-0.0134,0.0538,-0.0179,0.0761
only_cme,108,36,1e-05,1e-07,0.0319,0.2062,0.0373,0.2348
