,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH
348,5298,12297,M4.2,2015.03.11_14:08_TAI,2.41822e+22,105.124,0.04719947,16511.05,44.186,3361.771,70.186,0.0895184,52.372,117.728,0.27709234,54417940000000.0,62582470000000.0,7.814928e+23,44.754,1382.05249,4.977,1682.142
349,5298,12297,M2.7,2015.03.11_21:51_TAI,2.5434e+22,109.386,0.05830004,18959.68,44.39,3894.999,77.205,0.09833068,52.999,123.545,0.17521118,56104150000000.0,66094790000000.0,8.975915e+23,44.635,1385.953735,5.064,2078.28
350,5298,12297,M1.2,2015.03.12_04:01_TAI,2.585339e+22,110.163,0.0618707,21060.15,47.782,4241.828,79.692,0.09910719,54.518,126.409,0.28344649,57820120000000.0,67039910000000.0,9.894526e+23,46.101,1367.356323,5.102,2188.676
351,5298,12297,M1.3,2015.03.13_04:40_TAI,2.318253e+22,109.689,0.06012075,18239.88,48.519,3571.779,79.114,0.10877275,56.193,120.277,0.23874843,51908490000000.0,61895120000000.0,8.352459e+23,46.996,1389.48938,4.92,2072.963
352,5298,12297,M1.0,2015.03.14_09:40_TAI,2.352953e+22,112.708,0.04675806,15164.98,42.746,3055.749,74.337,0.08727562,52.717,119.878,0.37501171,46434380000000.0,52470000000000.0,6.920226e+23,43.245,1431.439941,4.852,1606.607
353,5298,12297,M1.2,2015.03.14_23:22_TAI,2.756884e+22,104.879,0.03905259,11981.09,40.855,3397.321,64.984,0.08797835,50.573,111.685,0.35452622,57190110000000.0,58695070000000.0,7.140725e+23,42.532,1412.157959,4.692,1752.563
354,5298,12297,M1.6,2015.03.15_10:58_TAI,2.77225e+22,105.59,0.02851996,11941.94,39.13,2877.018,61.962,0.0617587,48.644,111.511,0.32043982,49226810000000.0,36209300000000.0,6.700764e+23,41.082,1400.352905,4.823,1204.911
355,5415,12320,M1.4,2015.04.07_14:43_TAI,1.673502e+22,113.766,0.00787489,5093.959,23.643,1475.78,61.431,0.02706918,43.104,115.254,0.22044127,32459520000000.0,12023800000000.0,2.010356e+23,33.83,1251.948486,4.156,234.018
356,5446,12322,M1.0,2015.04.20_07:21_TAI,8.388444e+21,89.632,-0.0105154,2454.757,9.939,436.3,39.498,-0.02947941,30.523,94.18,-0.27653337,8628312000000.0,5841886000000.0,4.001681e+22,24.274,151.323227,3.628,129.055
357,5446,12322,M2.2,2015.04.20_11:57_TAI,1.230549e+22,93.395,-0.01229435,3101.799,13.047,740.589,42.186,-0.02984137,33.333,99.204,-0.05220507,13128640000000.0,10318140000000.0,7.047343e+22,26.019,252.85733,3.72,210.332
358,5447,12325,M1.2,2015.04.20_22:01_TAI,5.068125e+22,96.743,-0.0049745,4092.798,17.343,3003.038,43.537,-0.01637425,36.165,97.627,0.25970742,67635040000000.0,13953260000000.0,4.587601e+23,30.243,2143.303955,4.053,419.843
359,5526,12335,M1.3,2015.05.04_14:25_TAI,2.649061e+22,100.319,0.00538627,7834.177,39.427,2207.644,60.568,0.01429537,49.472,103.763,0.15421073,49073440000000.0,8684654000000.0,4.6288e+23,42.338,1241.187988,4.561,239.63
360,5526,12335,M2.6,2015.05.04_17:24_TAI,2.524563e+22,105.354,0.0058018,8447.712,40.166,2233.84,65.211,0.01411596,49.804,109.442,0.1241921,46789990000000.0,9587698000000.0,4.509788e+23,42.409,1263.797485,4.498,233.215
361,5637,12360,M1.3,2015.06.12_07:29_TAI,5.699735e+22,82.488,0.00128533,3897.788,12.1,2835.275,37.319,0.00383563,31.916,87.984,-0.03162351,56538560000000.0,1703524000000.0,4.489937e+23,26.183,1631.55188,4.462,111.481
362,5692,12371,M1.0,2015.06.19_06:48_TAI,5.030321e+22,84.406,-0.01005872,18649.46,51.975,3790.262,56.851,-0.01494257,53.73,95.842,-0.13598129,66952040000000.0,23574690000000.0,1.586148e+24,47.933,1852.075806,4.995,644.16
363,5692,12371,M2.7,2015.06.20_02:34_TAI,5.012767e+22,79.442,-0.01105787,17702.28,57.464,3866.555,55.125,-0.01934268,56.835,88.759,-0.01320978,74063410000000.0,31609480000000.0,1.704056e+24,50.868,1849.319458,4.941,801.508
364,5673,12367,M3.8,2015.06.20_09:44_TAI,4.341204e+22,109.424,0.00573801,5334.497,18.022,2990.72,52.363,0.01446581,36.47,114.836,-0.02510257,58574390000000.0,21334610000000.0,4.428561e+23,31.039,1728.649536,4.532,358.677
365,5673,12367,M1.1,2015.06.20_18:20_TAI,4.860862e+22,99.811,0.00432562,4426.653,15.156,2896.809,45.61,0.0119043,34.685,104.311,-0.0543315,59478720000000.0,20352050000000.0,4.293165e+23,29.415,1616.292358,4.443,315.878
366,5745,12381,M1.0,2015.07.05_08:44_TAI,1.184974e+22,96.228,-9.901e-05,4598.086,23.363,763.504,49.601,-0.00024947,40.876,99.936,-0.13676493,15578890000000.0,1323909000000.0,1.086767e+23,33.131,378.00473,4.107,1.762
367,5745,12381,M1.7,2015.07.05_20:40_TAI,1.703247e+22,103.797,-0.00462945,10578.6,41.793,1573.484,67.447,-0.00786329,50.353,116.011,0.10945147,27463410000000.0,2044727000000.0,3.177009e+23,42.553,642.434021,4.705,104.69
368,5885,12403,M1.2,2015.08.20_02:18_TAI,3.217397e+22,98.633,0.00072091,6375.131,17.818,2299.675,51.377,0.00170853,36.551,108.311,-0.0168486,42197350000000.0,3053905000000.0,3.76097e+23,30.015,1077.118896,4.78,32.023
369,5885,12403,M1.1,2015.08.20_20:34_TAI,3.314785e+22,109.089,-0.00182382,7908.679,27.941,2668.222,61.312,-0.00374449,42.622,117.89,-0.172169,50383270000000.0,4136493000000.0,4.688259e+23,36.267,1382.400024,4.851,81.41
370,5885,12403,M2.2,2015.08.21_13:23_TAI,3.503622e+22,102.812,-0.00501349,9950.958,39.55,3104.475,62.204,-0.01131211,49.266,111.996,-0.03415107,64331620000000.0,11119820000000.0,7.019712e+23,42.179,1649.310913,4.98,266.297
371,5885,12403,M3.5,2015.08.21_21:24_TAI,3.891867e+22,102.709,-0.00555886,10654.17,41.737,3565.964,63.302,-0.01201267,50.629,111.808,0.13743182,72384140000000.0,9611514000000.0,8.408454e+23,43.288,1796.733521,5.035,330.336
372,5885,12403,M5.6,2015.08.23_07:33_TAI,4.514416e+22,102.281,0.00360665,13386.83,51.253,4353.468,66.987,0.00715682,55.988,110.7,-0.03765245,84558040000000.0,14810460000000.0,1.238224e+24,48.134,2202.257812,4.912,251.185
373,5885,12403,M1.0,2015.08.23_17:46_TAI,4.869829e+22,98.515,0.00589198,14086.41,51.57,4524.604,66.253,0.01193557,56.381,107.613,0.0103056,91383780000000.0,32476090000000.0,1.427336e+24,48.493,2331.001221,5.004,449.535
374,5885,12403,M2.9,2015.08.26_05:44_TAI,6.270862e+22,89.869,-0.00172524,14595.59,44.487,4755.31,54.138,-0.00314019,50.625,101.158,-0.14258139,90843780000000.0,6805399000000.0,1.72105e+24,44.77,2466.537354,4.997,153.177
375,5885,12403,M2.2,2015.08.27_13:16_TAI,6.879973e+22,80.725,-0.00214698,11666.35,34.911,4435.046,46.944,-0.00409341,45.513,90.002,-0.20769638,82174650000000.0,10699550000000.0,1.486393e+24,39.365,2234.056885,4.828,205.969
376,5885,12403,M2.1,2015.08.27_19:03_TAI,7.27704e+22,78.928,-0.00311985,11267.95,31.875,4432.824,44.74,-0.00597689,43.364,87.899,-0.15130478,79338210000000.0,9009405000000.0,1.493695e+24,37.495,2127.916016,4.716,311.405
377,5956,12415,M1.1,2015.09.16_09:40_TAI,1.588487e+22,112.889,-0.01143705,7667.023,39.521,1542.63,68.002,-0.03055465,51.072,116.585,0.26033181,32593200000000.0,9672364000000.0,2.748773e+23,42.283,797.955139,4.324,308.743
378,5983,12422,M1.9,2015.09.26_10:40_TAI,2.775844e+22,98.817,-0.01318181,15943.85,56.408,2627.157,68.459,-0.02267773,59.143,107.448,-0.24434651,52374840000000.0,20749820000000.0,8.732006e+23,50.902,1089.981812,4.694,543.565
379,5983,12422,M1.0,2015.09.26_21:00_TAI,3.164041e+22,97.001,-0.00998621,15525.43,56.049,2809.288,66.719,-0.01801375,58.356,104.613,-0.19960649,56765330000000.0,12851070000000.0,9.878716e+23,50.507,1220.759521,4.752,478.429
380,5983,12422,M1.1,2015.09.27_07:35_TAI,3.182603e+22,93.289,-0.01207828,17147.14,58.127,2707.895,63.101,-0.02030391,58.653,102.337,-0.00785512,51883770000000.0,16046620000000.0,1.057016e+24,51.12,1243.908203,4.775,560.625
381,5983,12422,M1.1,2015.09.27_13:18_TAI,3.243635e+22,94.24,-0.01444848,17812.22,56.762,2870.233,63.999,-0.02367471,57.975,105.452,-0.01836103,54097240000000.0,17855090000000.0,1.087913e+24,50.536,1287.503296,4.859,664.457
382,5983,12422,M7.6,2015.09.27_14:58_TAI,3.357197e+22,92.328,-0.01267752,16694.47,56.851,2947.237,62.988,-0.0220251,57.994,102.24,-0.06021783,57541650000000.0,17336760000000.0,1.102719e+24,50.7,1302.042969,4.845,630.517
383,5982,12423,M1.2,2015.09.28_03:16_TAI,2.19521e+22,102.546,0.00745357,8945.526,24.17,2221.082,58.525,0.01275661,39.367,126.458,-0.07898515,31953210000000.0,8349244000000.0,3.203219e+23,33.389,664.158447,4.454,200.971
384,5983,12422,M1.1,2015.09.28_03:43_TAI,3.9182e+22,95.011,-0.01696562,16829.34,55.532,3684.992,63.955,-0.02924118,56.586,105.841,-0.12419511,67341510000000.0,27123660000000.0,1.258535e+24,49.712,1436.094238,4.906,955.3
385,5983,12422,M2.9,2015.09.28_05:16_TAI,4.038395e+22,93.45,-0.01579175,16168.86,54.988,3836.629,62.395,-0.02817091,56.607,104.84,-0.02015086,70085600000000.0,27871020000000.0,1.284448e+24,49.892,1468.900513,4.965,944.599
386,5983,12422,M1.4,2015.09.28_06:43_TAI,3.943835e+22,96.118,-0.01927847,17573.56,55.343,3929.532,64.825,-0.03120368,56.248,109.001,-0.04361147,67323680000000.0,27717750000000.0,1.270219e+24,49.409,1507.086182,4.988,1049.25
387,5983,12422,M1.6,2015.09.28_11:15_TAI,4.147693e+22,94.094,-0.0165388,16593.46,54.829,4142.374,63.465,-0.02858624,56.255,107.082,-0.12180047,73771740000000.0,20308020000000.0,1.326464e+24,49.651,1572.615845,5.028,995.52
388,5983,12422,M1.1,2015.09.28_19:24_TAI,4.697935e+22,96.231,-0.01135776,16372.2,51.055,4673.254,63.023,-0.01956189,54.538,109.666,-0.11562043,82574800000000.0,9449614000000.0,1.460151e+24,47.652,1706.659424,5.145,762.708
389,5983,12422,M1.3,2015.09.29_10:59_TAI,5.49587e+22,96.426,-0.01051129,14948.09,44.84,5350.558,60.97,-0.01814686,50.994,110.762,-0.06188576,93742260000000.0,3619757000000.0,1.510617e+24,44.614,1989.84375,5.149,799.783
390,5983,12422,M1.1,2015.09.29_13:20_TAI,5.687894e+22,96.215,-0.01059128,14558.71,44.378,5620.895,61.01,-0.01843295,50.654,109.159,-0.04776806,96934640000000.0,10470080000000.0,1.523607e+24,44.445,2006.741699,5.163,834.572
391,5983,12422,M4.5,2015.09.30_13:10_TAI,6.253248e+22,90.165,-0.00236643,12614.02,35.714,5421.722,55.287,-0.00415665,45.919,103.335,-0.09977985,88860470000000.0,12815150000000.0,1.383529e+24,39.843,1896.202637,5.087,195.434
392,5983,12422,M5.5,2015.10.01_00:13_TAI,6.643621e+22,84.077,9.318e-05,11090.81,31.987,5224.97,51.296,0.00016922,43.756,97.2,-0.096507,85631900000000.0,17644790000000.0,1.296602e+24,37.826,1788.691162,4.949,8.202
393,5983,12422,M1.0,2015.10.01_12:26_TAI,6.543758e+22,79.846,0.00047694,9778.67,30.482,4918.991,49.433,0.00090424,42.923,93.609,-0.11254412,77197660000000.0,14265940000000.0,1.124631e+24,36.749,1800.528442,4.88,41.301
394,5983,12422,M1.0,2015.10.01_17:18_TAI,6.629645e+22,79.819,0.0019012,10075.26,28.495,4934.04,48.961,0.00334041,41.463,94.264,-0.02029492,74121740000000.0,19428890000000.0,1.109301e+24,35.687,1825.210815,4.857,157.613
395,6063,12443,M1.0,2015.10.30_17:52_TAI,5.685293e+22,77.787,0.00094883,8498.357,27.923,3653.292,45.302,0.00197942,41.974,87.812,-0.10827348,65840150000000.0,4722435000000.0,8.908418e+23,36.285,1442.308105,4.645,74.888
396,6052,12445,M2.5,2015.11.03_12:03_TAI,2.324072e+22,84.179,0.00644942,9034.907,27.448,1471.023,48.342,0.01190558,41.462,91.763,-0.00420237,25533390000000.0,8577368000000.0,3.665501e+23,34.534,653.758423,4.523,197.017
397,6078,12449,M3.9,2015.11.08_13:12_TAI,2.440117e+22,89.804,-0.00276826,5499.289,20.669,1422.378,43.684,-0.00654931,37.04,94.173,-0.24003619,26960080000000.0,4671822000000.0,2.503863e+23,30.658,706.010132,4.131,94.907
398,6206,12473,M1.1,2015.12.23_02:12_TAI,3.218558e+22,81.335,0.01619885,13236.87,38.939,2317.648,51.729,0.0257073,46.779,97.207,-0.05446445,37619700000000.0,17365180000000.0,6.969955e+23,40.681,1076.491821,4.702,642.268
399,6327,12497,M1.0,2016.02.11_10:47_TAI,2.059981e+22,115.02,-0.00394355,4696.441,28.528,1754.031,65.492,-0.01322205,46.347,114.423,0.51205039,39637310000000.0,10565400000000.0,2.320069e+23,36.611,1678.224731,4.13,146.688
400,6327,12497,M1.8,2016.02.12_15:24_TAI,2.61214e+22,124.655,-0.0148431,5550.064,20.65,2643.507,65.823,-0.04495643,41.651,126.557,0.2759563,50058750000000.0,21465640000000.0,3.201403e+23,32.18,1726.644043,4.617,644.651
401,6327,12497,M1.0,2016.02.13_19:26_TAI,3.704472e+22,116.958,-0.00425284,5657.388,13.882,3776.38,57.561,-0.01190961,35.0,122.182,0.11926034,62662530000000.0,6268255000000.0,4.308029e+23,28.339,1530.555908,4.824,243.841
402,6327,12497,M1.1,2016.02.14_11:00_TAI,3.794166e+22,117.983,-0.00206007,6313.691,12.979,3645.888,59.929,-0.00504707,33.993,124.678,-0.013614,60372910000000.0,10260290000000.0,4.54166e+23,27.711,1369.011963,4.908,111.582
403,6670,12567,M1.2,2016.07.20_00:46_TAI,3.595285e+22,84.079,-0.00357433,15462.53,56.773,2778.955,55.143,-0.00669829,57.445,90.077,0.12449216,55654620000000.0,3831554000000.0,1.140017e+24,50.285,1467.530029,4.65,198.429
404,6670,12567,M1.0,2016.07.20_01:49_TAI,3.633678e+22,83.197,-0.00286041,15497.63,56.123,2804.228,54.462,-0.00537823,57.178,89.799,0.03840855,55636700000000.0,2528842000000.0,1.153534e+24,49.961,1479.82666,4.621,160.315
405,6670,12567,M5.0,2016.07.22_02:11_TAI,4.799015e+22,69.899,-0.00378976,9372.617,37.308,2963.899,39.526,-0.00838508,46.92,76.611,0.06246705,53896990000000.0,9294740000000.0,9.161178e+23,40.655,1376.174561,4.582,278.922
406,6870,12615,M1.0,2016.11.28_17:23_TAI,3.240802e+21,105.177,-0.00525044,2571.802,10.729,233.306,45.351,-0.01331142,31.247,120.466,-0.11709201,4194589000000.0,1013392000000.0,1.55028e+22,24.986,48.761539,3.285,23.827
407,6870,12615,M1.2,2016.11.28_23:38_TAI,4.290416e+21,107.452,-0.00857063,3137.937,9.761,307.977,48.775,-0.02022205,31.296,119.937,-0.01435015,5516376000000.0,1985415000000.0,2.437881e+22,25.281,69.755775,3.404,50.138
408,6972,12644,M2.3,2017.04.01_13:00_TAI,1.749252e+22,98.802,0.00608798,7534.002,35.434,1197.252,52.201,0.01426228,45.836,103.963,-0.12974378,25298720000000.0,8062131000000.0,2.709086e+23,38.791,571.571899,4.322,164.838
409,6972,12644,M5.7,2017.04.01_20:33_TAI,2.467425e+22,95.711,0.00734506,6833.951,33.942,1999.82,53.686,0.01748966,44.576,107.24,-0.15991423,40613030000000.0,7438095000000.0,3.421573e+23,38.488,798.758362,4.523,276.909
410,7075,12665,M1.3,2017.07.08_03:18_TAI,2.919107e+22,84.829,-0.00740781,11649.68,41.456,2147.029,53.619,-0.01395782,48.708,95.439,-0.00274949,40256030000000.0,8624441000000.0,6.350658e+23,42.56,945.576416,4.624,304.054
411,7115,12673,M1.2,2017.09.03_05:49_TAI,5.665282e+21,108.079,-0.00785978,9320.556,51.2,559.509,70.38,-0.01868572,60.491,106.831,-0.01848518,12517910000000.0,4440305000000.0,1.289552e+23,47.713,247.937881,3.735,81.883
412,7115,12673,M1.7,2017.09.03_19:37_TAI,1.8225e+22,109.861,-0.02315406,13290.38,55.249,2317.827,77.892,-0.04802038,61.349,119.009,-0.15985568,44398260000000.0,26814880000000.0,5.421969e+23,51.554,743.613892,4.68,711.246
413,7115,12673,M1.5,2017.09.03_20:02_TAI,1.862433e+22,107.025,-0.02319917,13458.11,55.55,2351.161,76.671,-0.0485291,61.618,117.084,-0.08077583,44642860000000.0,29067480000000.0,5.645712e+23,51.769,765.308411,4.77,732.792
414,7115,12673,M2.1,2017.09.03_22:14_TAI,2.103513e+22,106.427,-0.0276155,15782.45,57.215,2685.82,80.734,-0.05636241,61.284,117.341,-0.16748677,49946020000000.0,40037140000000.0,7.198432e+23,51.521,868.935852,4.84,948.399
415,7115,12673,M4.2,2017.09.04_01:08_TAI,2.421859e+22,108.251,-0.03566586,17440.69,57.297,3310.836,81.822,-0.06702273,60.904,120.961,-0.19809708,57746170000000.0,55554200000000.0,8.714245e+23,51.537,969.132568,4.919,1341.821
416,7115,12673,M3.2,2017.09.04_04:53_TAI,2.558072e+22,100.412,-0.03621878,17316.32,58.766,3107.972,75.623,-0.07050132,60.795,114.201,-0.04687962,55571550000000.0,60699180000000.0,9.22081e+23,52.578,1071.156006,5.016,1452.12
417,7115,12673,M2.3,2017.09.04_17:43_TAI,3.286578e+22,99.185,-0.04293854,19716.82,58.691,4870.325,74.898,-0.07219842,59.612,118.766,-0.04538582,71546400000000.0,60157280000000.0,1.251844e+24,51.938,1329.965698,5.208,2052.806
418,7115,12673,X2.2,2017.09.05_09:10_TAI,3.679864e+22,104.104,-0.05210324,19375.95,55.088,5846.095,75.662,-0.08843603,56.723,122.005,0.02353801,80731810000000.0,74008890000000.0,1.352892e+24,49.148,1492.027832,5.235,2739.38
419,7115,12673,M2.5,2017.09.05_15:56_TAI,3.888076e+22,103.216,-0.05609681,19469.37,52.719,6259.786,75.337,-0.09292653,55.219,119.883,-0.03757215,83104460000000.0,82301390000000.0,1.415445e+24,48.156,1558.079834,5.263,3070.796
420,7115,12673,M1.4,2017.09.05_19:30_TAI,3.979294e+22,103.046,-0.06180934,20289.88,51.956,6467.443,74.141,-0.0981598,54.539,119.879,-0.25343564,82936960000000.0,84507840000000.0,1.473885e+24,47.888,1556.71167,5.248,3380.847
421,7115,12673,M2.4,2017.09.06_05:02_TAI,4.340678e+22,104.334,-0.06779943,21676.01,49.752,6708.132,73.066,-0.10104434,52.977,120.262,-0.22604594,84639100000000.0,98840220000000.0,1.631026e+24,46.453,1622.99292,5.166,3841.448
422,7115,12673,M1.4,2017.09.06_09:54_TAI,4.582431e+22,103.882,-0.06379776,21340.83,46.369,7007.845,72.485,-0.09775697,51.392,120.228,-0.17930815,89534780000000.0,95269440000000.0,1.699191e+24,44.947,1700.49585,5.262,3824.612
423,7115,12673,M1.3,2017.09.07_02:24_TAI,5.405734e+22,96.225,-0.04016145,17940.45,40.353,6883.232,63.221,-0.05700259,47.062,110.593,-0.28693002,85586440000000.0,72633200000000.0,1.584434e+24,41.244,1767.386841,5.134,2670.696
424,7115,12673,M2.9,2017.09.07_15:47_TAI,5.613295e+22,93.027,-0.03832188,15304.87,35.437,5842.066,57.352,-0.0611286,45.11,106.716,-0.16300993,81836620000000.0,75113890000000.0,1.433866e+24,39.519,1905.817749,5.048,2703.341
425,7115,12673,M2.1,2017.09.07_23:45_TAI,5.941742e+22,85.36,-0.02385426,12979.84,31.876,5518.212,52.93,-0.03988311,42.963,98.952,-0.06994101,79121120000000.0,45330800000000.0,1.29992e+24,37.017,1836.984009,4.914,1798.802
426,7115,12673,M1.1,2017.09.08_04:28_TAI,5.99613e+22,88.774,-0.02063176,13169.54,30.936,5637.013,54.109,-0.03337997,42.638,104.543,-0.12111615,79627030000000.0,37586470000000.0,1.289169e+24,36.55,1864.373535,4.874,1520.726
427,7115,12673,M3.7,2017.09.08_11:04_TAI,5.913498e+22,81.271,-0.01505508,12746.75,31.506,5008.233,50.062,-0.02718623,43.701,96.886,-0.11185625,75843970000000.0,30003420000000.0,1.312024e+24,36.896,1862.40564,4.874,1166.753
