Method,Time,Layers,Alpha,Tolerance,TSS Mean,TSS Std,HSS Mean,HSS Std
only_cme,12,54,1e-06,1e-05,0.1058,0.1655,0.1197,0.1723
only_cme,12,54,1e-06,0.0001,0.1001,0.1666,0.1107,0.173
only_cme,12,54,1e-06,0.001,0.0041,0.0238,0.0055,0.0335
only_cme,12,54,1e-05,1e-07,0.1088,0.1725,0.1238,0.1799
only_cme,12,54,1e-05,1e-06,0.1088,0.1725,0.1238,0.1799
only_cme,12,54,1e-05,1e-05,0.1088,0.1725,0.1238,0.1799
only_cme,12,54,1e-05,0.0001,0.1031,0.1736,0.1148,0.1808
only_cme,12,54,1e-05,0.001,0.0041,0.0238,0.0055,0.0335
only_cme,12,54,0.0001,1e-07,0.1058,0.1655,0.1197,0.1723
only_cme,12,54,0.0001,1e-06,0.1058,0.1655,0.1197,0.1723
only_cme,12,54,0.0001,1e-05,0.1058,0.1655,0.1197,0.1723
only_cme,12,54,0.0001,0.0001,0.1001,0.1666,0.1107,0.173
only_cme,12,54,0.0001,0.001,0.0041,0.0238,0.0055,0.0335
only_cme,12,54,0.001,1e-07,0.1058,0.1655,0.1197,0.1723
only_cme,12,54,0.001,1e-06,0.1058,0.1655,0.1197,0.1723
only_cme,12,54,0.001,1e-05,0.1058,0.1655,0.1197,0.1723
only_cme,12,54,0.001,0.0001,0.1001,0.1666,0.1107,0.173
only_cme,12,54,0.001,0.001,0.0041,0.0238,0.0055,0.0335
only_cme,12,72,1e-07,1e-07,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-07,1e-06,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-07,1e-05,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-07,0.0001,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-07,0.001,-0.0145,0.0145,-0.0214,0.0214
only_cme,12,72,1e-06,1e-07,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-06,1e-06,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-06,1e-05,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-06,0.0001,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-06,0.001,-0.0145,0.0145,-0.0214,0.0214
only_cme,12,72,1e-05,1e-07,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-05,1e-06,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-05,1e-05,0.0785,0.1332,0.105,0.1653
only_cme,12,72,1e-05,0.0001,0.045,0.1034,0.064,0.1321
only_cme,12,72,1e-05,0.001,-0.0145,0.0145,-0.0214,0.0214
only_cme,12,72,0.0001,1e-07,0.0785,0.1332,0.105,0.1653
only_cme,12,72,0.0001,1e-06,0.0785,0.1332,0.105,0.1653
only_cme,12,72,0.0001,1e-05,0.0785,0.1332,0.105,0.1653
only_cme,12,72,0.0001,0.0001,0.045,0.1034,0.064,0.1321
only_cme,12,72,0.0001,0.001,-0.0145,0.0145,-0.0214,0.0214
only_cme,12,72,0.001,1e-07,0.0785,0.1332,0.105,0.1653
only_cme,12,72,0.001,1e-06,0.0785,0.1332,0.105,0.1653
only_cme,12,72,0.001,1e-05,0.0785,0.1332,0.105,0.1653
only_cme,12,72,0.001,0.0001,0.045,0.1034,0.064,0.1321
only_cme,12,72,0.001,0.001,-0.0117,0.0143,-0.0171,0.021
only_cme,12,90,1e-07,1e-07,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,1e-07,1e-06,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,1e-07,1e-05,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,1e-07,0.0001,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,1e-07,0.001,0.0443,0.0865,0.0597,0.1134
only_cme,12,90,1e-06,1e-07,0.3107,0.2073,0.3645,0.2194
only_cme,12,90,1e-06,1e-06,0.3107,0.2073,0.3645,0.2194
only_cme,12,90,1e-06,1e-05,0.3107,0.2073,0.3645,0.2194
only_cme,12,90,1e-06,0.0001,0.3107,0.2073,0.3645,0.2194
only_cme,12,90,1e-06,0.001,0.0443,0.0865,0.0597,0.1134
only_cme,12,90,1e-05,1e-07,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,1e-05,1e-06,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,1e-05,1e-05,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,1e-05,0.0001,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,1e-05,0.001,0.0443,0.0865,0.0597,0.1134
only_cme,12,90,0.0001,1e-07,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,0.0001,1e-06,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,0.0001,1e-05,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,0.0001,0.0001,0.3136,0.2033,0.3684,0.2134
only_cme,12,90,0.0001,0.001,0.0443,0.0865,0.0597,0.1134
only_cme,12,90,0.001,1e-07,0.3107,0.2073,0.3645,0.2194
only_cme,12,90,0.001,1e-06,0.3107,0.2073,0.3645,0.2194
only_cme,12,90,0.001,1e-05,0.3107,0.2073,0.3645,0.2194
only_cme,12,90,0.001,0.0001,0.3107,0.2073,0.3645,0.2194
only_cme,12,90,0.001,0.001,0.0443,0.0865,0.0597,0.1134
only_cme,12,108,1e-07,1e-07,0.2011,0.2511,0.2257,0.2672
only_cme,12,108,1e-07,1e-06,0.2011,0.2511,0.2257,0.2672
only_cme,12,108,1e-07,1e-05,0.2011,0.2511,0.2257,0.2672
only_cme,12,108,1e-07,0.0001,0.1391,0.164,0.1687,0.1971
only_cme,12,108,1e-07,0.001,0.0125,0.0615,0.016,0.0831
only_cme,12,108,1e-06,1e-07,0.2052,0.2433,0.2266,0.2603
only_cme,12,108,1e-06,1e-06,0.2052,0.2433,0.2266,0.2603
only_cme,12,108,1e-06,1e-05,0.2082,0.2468,0.2314,0.2654
only_cme,12,108,1e-06,0.0001,0.1391,0.164,0.1687,0.1971
only_cme,12,108,1e-06,0.001,0.0125,0.0615,0.016,0.0831
only_cme,12,108,1e-05,1e-07,0.2011,0.2511,0.2257,0.2672
only_cme,12,108,1e-05,1e-06,0.2011,0.2511,0.2257,0.2672
only_cme,12,108,1e-05,1e-05,0.2011,0.2511,0.2257,0.2672
only_cme,12,108,1e-05,0.0001,0.1391,0.164,0.1687,0.1971
only_cme,12,108,1e-05,0.001,0.0125,0.0615,0.016,0.0831
only_cme,12,108,0.0001,1e-07,0.2452,0.3051,0.2597,0.3024
only_cme,12,108,0.0001,1e-06,0.2452,0.3051,0.2597,0.3024
only_cme,12,108,0.0001,1e-05,0.2452,0.3051,0.2597,0.3024
only_cme,12,108,0.0001,0.0001,0.1491,0.1687,0.1804,0.2036
only_cme,12,108,0.0001,0.001,0.0125,0.0615,0.016,0.0831
only_cme,12,108,0.001,1e-07,0.2581,0.2958,0.2786,0.2885
only_cme,12,108,0.001,1e-06,0.2581,0.2958,0.2786,0.2885
only_cme,12,108,0.001,1e-05,0.2581,0.2958,0.2786,0.2885
only_cme,12,108,0.001,0.0001,0.1619,0.1593,0.1994,0.1904
only_cme,12,108,0.001,0.001,0.0125,0.0615,0.016,0.0831
only_flares,24,18,1e-07,1e-07,0.6372,0.1341,0.6432,0.1358
only_flares,24,18,1e-07,1e-06,0.6372,0.1341,0.6432,0.1358
only_flares,24,18,1e-07,1e-05,0.6372,0.1341,0.6432,0.1358
only_flares,24,18,1e-07,0.0001,0.6332,0.1444,0.6391,0.1464
only_flares,24,18,1e-07,0.001,0.0889,0.1749,0.0935,0.1803
only_flares,24,18,1e-06,1e-07,0.642,0.1381,0.6477,0.1395
only_flares,24,18,1e-06,1e-06,0.642,0.1381,0.6477,0.1395
only_flares,24,18,1e-06,1e-05,0.642,0.1381,0.6477,0.1395
only_flares,24,18,1e-06,0.0001,0.638,0.1482,0.6436,0.1499
only_flares,24,18,1e-06,0.001,0.0889,0.1749,0.0935,0.1803
only_flares,24,18,1e-05,1e-07,0.6475,0.1313,0.6523,0.1317
only_flares,24,18,1e-05,1e-06,0.6475,0.1313,0.6523,0.1317
only_flares,24,18,1e-05,1e-05,0.6475,0.1313,0.6523,0.1317
only_flares,24,18,1e-05,0.0001,0.6475,0.1313,0.6523,0.1317
only_flares,24,18,1e-05,0.001,0.0889,0.1749,0.0935,0.1803
only_flares,24,18,0.0001,1e-07,0.6332,0.1328,0.6387,0.1339
only_flares,24,18,0.0001,1e-06,0.6332,0.1328,0.6387,0.1339
only_flares,24,18,0.0001,1e-05,0.6332,0.1328,0.6387,0.1339
only_flares,24,18,0.0001,0.0001,0.6332,0.1328,0.6387,0.1339
only_flares,24,18,0.0001,0.001,0.0889,0.1749,0.0935,0.1803
only_flares,24,18,0.001,1e-07,0.6332,0.1505,0.6385,0.1509
only_flares,24,18,0.001,1e-06,0.6332,0.1505,0.6385,0.1509
only_flares,24,18,0.001,1e-05,0.6332,0.1505,0.6385,0.1509
only_flares,24,18,0.001,0.0001,0.634,0.1486,0.6391,0.1494
only_flares,24,18,0.001,0.001,0.0929,0.181,0.0978,0.187
only_flares,24,36,1e-07,1e-07,0.7164,0.1324,0.7206,0.1346
only_flares,24,36,1e-07,1e-06,0.7164,0.1324,0.7206,0.1346
only_flares,24,36,1e-07,1e-05,0.7164,0.1324,0.7206,0.1346
only_flares,24,36,1e-07,0.0001,0.7164,0.1324,0.7206,0.1346
only_flares,24,36,1e-07,0.001,0.1501,0.0947,0.156,0.0983
only_flares,24,36,1e-06,1e-07,0.7244,0.1126,0.7287,0.1131
only_flares,24,36,1e-06,1e-06,0.7244,0.1126,0.7287,0.1131
only_flares,24,36,1e-06,1e-05,0.7244,0.1126,0.7287,0.1131
only_flares,24,36,1e-06,0.0001,0.715,0.1414,0.7171,0.1436
only_flares,24,36,1e-06,0.001,0.1501,0.0947,0.156,0.0983
only_flares,24,36,1e-05,1e-07,0.7197,0.1217,0.7243,0.1227
only_flares,24,36,1e-05,1e-06,0.7197,0.1217,0.7243,0.1227
only_flares,24,36,1e-05,1e-05,0.7197,0.1217,0.7243,0.1227
only_flares,24,36,1e-05,0.0001,0.7142,0.1413,0.7169,0.1436
only_flares,24,36,1e-05,0.001,0.1501,0.0947,0.156,0.0983
only_flares,24,36,0.0001,1e-07,0.738,0.1157,0.7419,0.1158
only_flares,24,36,0.0001,1e-06,0.738,0.1157,0.7419,0.1158
only_flares,24,36,0.0001,1e-05,0.735,0.117,0.7378,0.1171
only_flares,24,36,0.0001,0.0001,0.719,0.1412,0.7214,0.1434
only_flares,24,36,0.0001,0.001,0.1501,0.0947,0.156,0.0983
only_flares,24,36,0.001,1e-07,0.7207,0.1138,0.7243,0.1141
only_flares,24,36,0.001,1e-06,0.7207,0.1138,0.7243,0.1141
only_flares,24,36,0.001,1e-05,0.7207,0.1138,0.7243,0.1141
only_flares,24,36,0.001,0.0001,0.7182,0.1317,0.7209,0.1336
only_flares,24,36,0.001,0.001,0.1501,0.0947,0.156,0.0983
only_flares,24,54,1e-07,1e-07,0.7654,0.1296,0.7692,0.1303
only_flares,24,54,1e-07,1e-06,0.7654,0.1296,0.7692,0.1303
only_flares,24,54,1e-07,1e-05,0.7654,0.1296,0.7692,0.1303
only_flares,24,54,1e-07,0.0001,0.7448,0.1524,0.7511,0.1543
only_flares,24,54,1e-07,0.001,0.4598,0.1007,0.468,0.103
only_flares,24,54,1e-06,1e-07,0.7591,0.1297,0.7644,0.1306
only_flares,24,54,1e-06,1e-06,0.7544,0.1304,0.7598,0.1309
only_flares,24,54,1e-06,1e-05,0.7591,0.1252,0.7644,0.126
only_flares,24,54,1e-06,0.0001,0.7448,0.1524,0.7511,0.1543
only_flares,24,54,1e-06,0.001,0.4598,0.1007,0.468,0.103
only_flares,24,54,1e-05,1e-07,0.7752,0.1261,0.7784,0.1274
only_flares,24,54,1e-05,1e-06,0.7752,0.1261,0.7784,0.1274
only_flares,24,54,1e-05,1e-05,0.7752,0.1261,0.7784,0.1274
only_flares,24,54,1e-05,0.0001,0.7594,0.1544,0.7648,0.1566
only_flares,24,54,1e-05,0.001,0.4558,0.1026,0.4636,0.1048
only_flares,24,54,0.0001,1e-07,0.7652,0.1213,0.7691,0.1225
only_flares,24,54,0.0001,1e-06,0.7652,0.1213,0.7691,0.1225
only_flares,24,54,0.0001,1e-05,0.7516,0.1508,0.7559,0.1519
only_flares,24,54,0.0001,0.0001,0.7398,0.1493,0.7465,0.1515
only_flares,24,54,0.0001,0.001,0.4598,0.0979,0.468,0.101
only_flares,24,54,0.001,1e-07,0.7639,0.1215,0.7689,0.1225
only_flares,24,54,0.001,1e-06,0.7639,0.1215,0.7689,0.1225
only_flares,24,54,0.001,1e-05,0.7639,0.1215,0.7689,0.1225
only_flares,24,54,0.001,0.0001,0.7694,0.1297,0.7738,0.1318
only_flares,24,54,0.001,0.001,0.455,0.0931,0.4633,0.0959
only_flares,24,72,1e-07,1e-07,0.7806,0.1112,0.783,0.1145
only_flares,24,72,1e-07,1e-06,0.7806,0.1112,0.783,0.1145
only_flares,24,72,1e-07,1e-05,0.7806,0.1112,0.783,0.1145
only_flares,24,72,1e-07,0.0001,0.7806,0.1112,0.783,0.1145
only_flares,24,72,1e-07,0.001,0.558,0.2061,0.5614,0.2045
only_flares,24,72,1e-06,1e-07,0.7759,0.1088,0.7785,0.1119
only_flares,24,72,1e-06,1e-06,0.7759,0.1088,0.7785,0.1119
only_flares,24,72,1e-06,1e-05,0.7759,0.1088,0.7785,0.1119
only_flares,24,72,1e-06,0.0001,0.7719,0.1063,0.774,0.1093
only_flares,24,72,1e-06,0.001,0.558,0.2061,0.5614,0.2045
only_flares,24,72,1e-05,1e-07,0.7966,0.1008,0.8006,0.1042
only_flares,24,72,1e-05,1e-06,0.7966,0.1008,0.8006,0.1042
only_flares,24,72,1e-05,1e-05,0.7756,0.1183,0.7783,0.121
only_flares,24,72,1e-05,0.0001,0.7676,0.1137,0.7695,0.1158
only_flares,24,72,1e-05,0.001,0.578,0.1983,0.5805,0.1972
only_flares,24,72,0.0001,1e-07,0.7854,0.1102,0.7874,0.1134
only_flares,24,72,0.0001,1e-06,0.7854,0.1102,0.7874,0.1134
only_flares,24,72,0.0001,1e-05,0.7854,0.1102,0.7874,0.1134
only_flares,24,72,0.0001,0.0001,0.7806,0.1197,0.7829,0.1226
only_flares,24,72,0.0001,0.001,0.5628,0.2126,0.5659,0.2106
only_flares,24,72,0.001,1e-07,0.7904,0.1045,0.7921,0.1081
only_flares,24,72,0.001,1e-06,0.7904,0.1045,0.7921,0.1081
only_flares,24,72,0.001,1e-05,0.7904,0.1045,0.7921,0.1081
only_flares,24,72,0.001,0.0001,0.7856,0.1147,0.7876,0.1178
only_flares,24,72,0.001,0.001,0.563,0.2005,0.5665,0.1992
only_flares,24,90,1e-07,1e-07,0.7824,0.0976,0.7867,0.0995
only_flares,24,90,1e-07,1e-06,0.7824,0.0976,0.7867,0.0995
only_flares,24,90,1e-07,1e-05,0.7824,0.0976,0.7867,0.0995
only_flares,24,90,1e-07,0.0001,0.7784,0.0978,0.7823,0.0988
only_flares,24,90,1e-07,0.001,0.6923,0.1234,0.6975,0.1248
only_flares,24,90,1e-06,1e-07,0.7776,0.095,0.7822,0.0968
only_flares,24,90,1e-06,1e-06,0.7776,0.095,0.7822,0.0968
only_flares,24,90,1e-06,1e-05,0.7776,0.095,0.7822,0.0968
only_flares,24,90,1e-06,0.0001,0.7736,0.0944,0.7778,0.0959
only_flares,24,90,1e-06,0.001,0.6828,0.1275,0.6883,0.1284
only_flares,24,90,1e-05,1e-07,0.7872,0.092,0.7912,0.0936
only_flares,24,90,1e-05,1e-06,0.7872,0.092,0.7912,0.0936
only_flares,24,90,1e-05,1e-05,0.7872,0.092,0.7912,0.0936
only_flares,24,90,1e-05,0.0001,0.7812,0.0922,0.7863,0.0933
only_flares,24,90,1e-05,0.001,0.6675,0.1053,0.6736,0.1039
only_flares,24,90,0.0001,1e-07,0.7919,0.0877,0.7958,0.0894
only_flares,24,90,0.0001,1e-06,0.7919,0.0877,0.7958,0.0894
only_flares,24,90,0.0001,1e-05,0.7919,0.0877,0.7958,0.0894
only_flares,24,90,0.0001,0.0001,0.7919,0.0877,0.7958,0.0894
only_flares,24,90,0.0001,0.001,0.6723,0.1026,0.6782,0.1014
only_flares,24,90,0.001,1e-07,0.7879,0.0942,0.7913,0.0959
only_flares,24,90,0.001,1e-06,0.7879,0.0942,0.7913,0.0959
only_flares,24,90,0.001,1e-05,0.7879,0.0942,0.7913,0.0959
only_flares,24,90,0.001,0.0001,0.7879,0.0942,0.7913,0.0959
only_flares,24,90,0.001,0.001,0.6785,0.1192,0.6838,0.1198
only_flares,24,108,1e-07,1e-07,0.7719,0.1182,0.774,0.1194
only_flares,24,108,1e-07,1e-06,0.7719,0.1182,0.774,0.1194
only_flares,24,108,1e-07,1e-05,0.7719,0.1182,0.774,0.1194
only_flares,24,108,1e-07,0.0001,0.7727,0.121,0.7745,0.1229
only_flares,24,108,1e-07,0.001,0.6688,0.1556,0.6717,0.1575
only_flares,24,108,1e-06,1e-07,0.7759,0.1171,0.7785,0.1184
only_flares,24,108,1e-06,1e-06,0.7759,0.1171,0.7785,0.1184
only_flares,24,108,1e-06,1e-05,0.7759,0.1171,0.7785,0.1184
only_flares,24,108,1e-06,0.0001,0.7761,0.1281,0.7788,0.13
only_flares,24,108,1e-06,0.001,0.6625,0.1575,0.6666,0.159
only_flares,24,108,1e-05,1e-07,0.7719,0.1182,0.774,0.1194
only_flares,24,108,1e-05,1e-06,0.7719,0.1182,0.774,0.1194
only_flares,24,108,1e-05,1e-05,0.7719,0.1182,0.774,0.1194
only_flares,24,108,1e-05,0.0001,0.7767,0.1136,0.7786,0.115
only_flares,24,108,1e-05,0.001,0.6625,0.1644,0.6666,0.166
only_flares,24,108,0.0001,1e-07,0.7719,0.1182,0.774,0.1194
only_flares,24,108,0.0001,1e-06,0.7719,0.1182,0.774,0.1194
only_flares,24,108,0.0001,1e-05,0.7719,0.1182,0.774,0.1194
only_flares,24,108,0.0001,0.0001,0.7719,0.1182,0.774,0.1194
only_flares,24,108,0.0001,0.001,0.672,0.159,0.6758,0.161
only_flares,24,108,0.001,1e-07,0.7759,0.1235,0.7784,0.125
only_flares,24,108,0.001,1e-06,0.7759,0.1235,0.7784,0.125
only_flares,24,108,0.001,1e-05,0.7759,0.1235,0.7784,0.125
only_flares,24,108,0.001,0.0001,0.7767,0.1261,0.7789,0.1284
only_flares,24,108,0.001,0.001,0.668,0.1578,0.6716,0.1599
flare_linked,24,18,1e-07,1e-07,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,1e-07,1e-06,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,1e-07,1e-05,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,1e-07,0.0001,0.3203,0.1174,0.3795,0.1366
flare_linked,24,18,1e-07,0.001,0.0,0.0,0.0,0.0
flare_linked,24,18,1e-06,1e-07,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,1e-06,1e-06,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,1e-06,1e-05,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,1e-06,0.0001,0.3303,0.0985,0.3923,0.1139
flare_linked,24,18,1e-06,0.001,0.0,0.0,0.0,0.0
flare_linked,24,18,1e-05,1e-07,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,1e-05,1e-06,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,1e-05,1e-05,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,1e-05,0.0001,0.3303,0.0985,0.3923,0.1139
flare_linked,24,18,1e-05,0.001,0.0,0.0,0.0,0.0
flare_linked,24,18,0.0001,1e-07,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,0.0001,1e-06,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,0.0001,1e-05,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,0.0001,0.0001,0.3303,0.0985,0.3923,0.1139
flare_linked,24,18,0.0001,0.001,0.0,0.0,0.0,0.0
flare_linked,24,18,0.001,1e-07,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,0.001,1e-06,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,0.001,1e-05,0.3332,0.1008,0.3974,0.1175
flare_linked,24,18,0.001,0.0001,0.3303,0.0985,0.3923,0.1139
flare_linked,24,18,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,24,36,1e-07,1e-07,0.3207,0.1582,0.3826,0.1763
flare_linked,24,36,1e-07,1e-06,0.3207,0.1582,0.3826,0.1763
flare_linked,24,36,1e-07,1e-05,0.3207,0.1582,0.3826,0.1763
flare_linked,24,36,1e-07,0.0001,0.254,0.1617,0.3047,0.1854
flare_linked,24,36,1e-07,0.001,-0.0019,0.0505,-0.0022,0.0726
flare_linked,24,36,1e-06,1e-07,0.3207,0.1582,0.3826,0.1763
flare_linked,24,36,1e-06,1e-06,0.3207,0.1582,0.3826,0.1763
flare_linked,24,36,1e-06,1e-05,0.3207,0.1582,0.3826,0.1763
flare_linked,24,36,1e-06,0.0001,0.254,0.1617,0.3047,0.1854
flare_linked,24,36,1e-06,0.001,-0.0019,0.0505,-0.0022,0.0726
flare_linked,24,36,1e-05,1e-07,0.3207,0.1582,0.3826,0.1763
flare_linked,24,36,1e-05,1e-06,0.3207,0.1582,0.3826,0.1763
flare_linked,24,36,1e-05,1e-05,0.3207,0.1582,0.3826,0.1763
flare_linked,24,36,1e-05,0.0001,0.254,0.1617,0.3047,0.1854
flare_linked,24,36,1e-05,0.001,-0.0019,0.0505,-0.0022,0.0726
flare_linked,24,36,0.0001,1e-07,0.3088,0.1543,0.3684,0.1715
flare_linked,24,36,0.0001,1e-06,0.3088,0.1543,0.3684,0.1715
flare_linked,24,36,0.0001,1e-05,0.3088,0.1543,0.3684,0.1715
flare_linked,24,36,0.0001,0.0001,0.254,0.1617,0.3047,0.1854
flare_linked,24,36,0.0001,0.001,-0.0019,0.0505,-0.0022,0.0726
flare_linked,24,36,0.001,1e-07,0.3207,0.1683,0.3814,0.1834
flare_linked,24,36,0.001,1e-06,0.3207,0.1683,0.3814,0.1834
flare_linked,24,36,0.001,1e-05,0.3207,0.1683,0.3814,0.1834
flare_linked,24,36,0.001,0.0001,0.2872,0.1936,0.3402,0.2153
flare_linked,24,36,0.001,0.001,-0.0019,0.0505,-0.0022,0.0726
flare_linked,24,54,1e-07,1e-07,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-07,1e-06,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-07,1e-05,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-07,0.0001,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-07,0.001,0.0034,0.0101,0.0045,0.0135
flare_linked,24,54,1e-06,1e-07,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-06,1e-06,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-06,1e-05,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-06,0.0001,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-06,0.001,0.0034,0.0101,0.0045,0.0135
flare_linked,24,54,1e-05,1e-07,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-05,1e-06,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-05,1e-05,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-05,0.0001,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,1e-05,0.001,0.0034,0.0101,0.0045,0.0135
flare_linked,24,54,0.0001,1e-07,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,0.0001,1e-06,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,0.0001,1e-05,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,0.0001,0.0001,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,0.0001,0.001,0.0034,0.0101,0.0045,0.0135
flare_linked,24,54,0.001,1e-07,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,0.001,1e-06,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,0.001,1e-05,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,0.001,0.0001,0.4327,0.1547,0.4891,0.1499
flare_linked,24,54,0.001,0.001,0.0034,0.0101,0.0045,0.0135
flare_linked,24,72,1e-07,1e-07,0.4318,0.1697,0.484,0.1643
flare_linked,24,72,1e-07,1e-06,0.4275,0.1648,0.4873,0.1682
flare_linked,24,72,1e-07,1e-05,0.4275,0.1648,0.4873,0.1682
flare_linked,24,72,1e-07,0.0001,0.4275,0.1648,0.4873,0.1682
flare_linked,24,72,1e-07,0.001,0.0,0.0,0.0,0.0
flare_linked,24,72,1e-06,1e-07,0.4275,0.1648,0.4873,0.1682
flare_linked,24,72,1e-06,1e-06,0.4275,0.1648,0.4873,0.1682
flare_linked,24,72,1e-06,1e-05,0.4275,0.1648,0.4873,0.1682
flare_linked,24,72,1e-06,0.0001,0.4147,0.1556,0.4723,0.1547
flare_linked,24,72,1e-06,0.001,0.0,0.0,0.0,0.0
flare_linked,24,72,1e-05,1e-07,0.4409,0.1763,0.492,0.171
flare_linked,24,72,1e-05,1e-06,0.4409,0.1763,0.492,0.171
flare_linked,24,72,1e-05,1e-05,0.4409,0.1763,0.492,0.171
flare_linked,24,72,1e-05,0.0001,0.3966,0.1513,0.4544,0.1474
flare_linked,24,72,1e-05,0.001,0.0,0.0,0.0,0.0
flare_linked,24,72,0.0001,1e-07,0.4318,0.1697,0.484,0.1643
flare_linked,24,72,0.0001,1e-06,0.4318,0.1697,0.484,0.1643
flare_linked,24,72,0.0001,1e-05,0.4318,0.1697,0.484,0.1643
flare_linked,24,72,0.0001,0.0001,0.4147,0.1556,0.4723,0.1547
flare_linked,24,72,0.0001,0.001,0.0,0.0,0.0,0.0
flare_linked,24,72,0.001,1e-07,0.4348,0.172,0.489,0.1674
flare_linked,24,72,0.001,1e-06,0.4348,0.172,0.489,0.1674
flare_linked,24,72,0.001,1e-05,0.4318,0.1697,0.484,0.1643
flare_linked,24,72,0.001,0.0001,0.4027,0.1368,0.4596,0.1359
flare_linked,24,72,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,24,90,1e-07,1e-07,0.4152,0.16,0.4788,0.1567
flare_linked,24,90,1e-07,1e-06,0.4152,0.16,0.4788,0.1567
flare_linked,24,90,1e-07,1e-05,0.4061,0.1713,0.4694,0.1708
flare_linked,24,90,1e-07,0.0001,0.3841,0.1515,0.4468,0.1497
flare_linked,24,90,1e-07,0.001,0.1916,0.1744,0.2445,0.2173
flare_linked,24,90,1e-06,1e-07,0.4243,0.1727,0.4863,0.167
flare_linked,24,90,1e-06,1e-06,0.4243,0.1727,0.4863,0.167
flare_linked,24,90,1e-06,1e-05,0.4243,0.1727,0.4863,0.167
flare_linked,24,90,1e-06,0.0001,0.3841,0.1515,0.4468,0.1497
flare_linked,24,90,1e-06,0.001,0.1916,0.1744,0.2445,0.2173
flare_linked,24,90,1e-05,1e-07,0.4061,0.1495,0.4706,0.1457
flare_linked,24,90,1e-05,1e-06,0.4061,0.1495,0.4706,0.1457
flare_linked,24,90,1e-05,1e-05,0.4061,0.1495,0.4706,0.1457
flare_linked,24,90,1e-05,0.0001,0.3722,0.1293,0.434,0.1276
flare_linked,24,90,1e-05,0.001,0.1916,0.1744,0.2445,0.2173
flare_linked,24,90,0.0001,1e-07,0.4243,0.1693,0.4869,0.1678
flare_linked,24,90,0.0001,1e-06,0.4243,0.1693,0.4869,0.1678
flare_linked,24,90,0.0001,1e-05,0.4243,0.1693,0.4869,0.1678
flare_linked,24,90,0.0001,0.0001,0.409,0.1599,0.4755,0.1598
